Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
03027,20040128,36,15,  26 ,   0, 13, 21, 39,  0,-,-,-,-, 0.00,23.04,30.10, 17.6,29,17.8, 28,30, 25,28
03027,20040129,42,19,  31 ,   0, 16, 25, 34,  0,-,M  ,-,M   , 0.00,23.02,-, 11.5,29,12.9, 30,30, 26,30
03027,20040130,45,21,  33 ,   0, 21, 28, 32,  0,-,-,-,-, 0.00,22.96,29.95, 17.4,28,18.2, 37,31, 33,31
03027,20040131,42,25,  34 ,   0, 23, 29, 31,  0,SN FG ,-,-,-,  T  ,22.77,29.65, 20.4,27,21.5, 40,28, 33,26
03028,20040101,61,27,  44 ,   0, 17, 34, 21,  0,-,-,-,-, 0.00,25.39,29.82,  6.8,23, 8.7, 22,28, 16,21
03028,20040102,63,29,  46*,   0, 21, 36, 19,  0,-,-,-,-, 0.00,25.29,29.67,  3.9,23, 7.6, 25,21, 21,21
03028,20040103,37,14,  26 ,   0, 11, 22, 39,  0,-,-,-,-, 0.00,25.29,29.79,  5.9,3, 9.9, 20,6, 17,7
03028,20040104,33,6,  20 ,   0, 12, 18, 45,  0,-,-,-,-, 0.00,25.48,30.06,  7.5,34, 9.5, 26,32, 23,32
03028,20040105,35,2,  19 ,   0,  4, 10, 46,  0,-,-,-,-, 0.00,25.72,30.40,  3.3,8, 7.1, 24,4, 22,4
03028,20040106,32,4,  18 ,   0,  5, 15, 47,  0,-,-,-,-, 0.00,25.78,30.44,  7.3,16, 9.9, 28,18, 22,18
03028,20040107,57,23,  40 ,   0, 13, 27, 25,  0,-,-,-,-, 0.00,25.43,29.95,  4.6,21, 7.9, 26,18, 22,18
03028,20040108,57,20,  39 ,   0, 14, 30, 26,  0,-,-,-,-, 0.00,25.62,30.12,  8.8,31,10.5, 25,30, 22,30
03028,20040109,57,20,  39 ,   0, 16, 29, 26,  0,-,-,-,-, 0.00,25.80,30.34,  4.6,31, 7.8, 24,34, 18,36
03028,20040110,66,20,  43 ,   0, 17, 32, 22,  0,-,-,-,-, 0.00,25.70,30.21, 12.1,21,12.4, 28,20, 24,20
03028,20040111,61,28,  45 ,   0, 16, 33, 20,  0,-,-,-,-, 0.00,25.58,30.05,  5.3,31, 8.6, 21,1, 18,32
03028,20040112,51,21,  36 ,   0, 21, 30, 29,  0,-,-,-,-, 0.00,25.71,30.23,  1.6,31, 4.8, 14,9, 10,6
03028,20040113,58,25,  42 ,   0, 20, 31, 23,  0,-,-,-,-, 0.00,25.73,30.25,  5.1,25, 8.5, 15,24, 14,29
03028,20040114,60,28,  44 ,   0, 17, 32, 21,  0,-,-,-,-, 0.00,25.65,30.15,  3.4,30, 8.7, 18,32, 16,23
03028,20040115,60,30,  45 ,   0, 26, 37, 20,  0,-,-,-,-, 0.00,25.43,29.88, 15.0,19,15.3, 36,17, 31,18
03028,20040116,56,31,  44 ,   0, 24, 36, 21,  0,-,-,-,-, 0.00,25.27,29.68,  9.2,32,14.0, 30,34, 24,34
03028,20040117,45,31,  38 ,   0, 26, 33, 27,  0,-,-,-,-, 0.00,25.44,29.91, 19.9,33,20.2, 43,32, 36,32
03028,20040118,40,21,  31 ,   0, 24, 26, 34,  0,-,-,-,-, 0.00,25.55,30.09,  4.0,14, 6.9, 18,18, 16,17
03028,20040119,34,25,  30 ,   0, 26, 28, 35,  0,-,-,-,-, 0.00,25.47,29.99,  6.9,16, 7.6, 20,15, 17,16
03028,20040120,44,22,  33 ,   0, 23, 30, 32,  0,-,-,-,-, 0.00,25.53,30.04,  7.0,35, 9.2, 24,1, 20,1
03028,20040121,46,21,  34 ,   0, 23, 29, 31,  0,-,-,-,-, 0.00,25.62,30.15,  5.1,23, 7.9, 23,21, 21,21
03028,20040122,46,17,  32 ,   0, 18, 26, 33,  0,-,-,-,-, 0.00,25.70,30.25,  4.5,23, 9.0, 21,17, 16,17
03028,20040123,68,21,  45 ,   0,  7, 30, 20,  0,-,-,-,-, 0.00,25.46,29.92,  3.6,27, 5.9, 22,28, 18,28
03028,20040124,44,23,  34 ,   0, 19, 28, 31,  0,-,-,-,-, 0.00,25.18,30.23,  4.5,36, 7.0, 18,3, 15,3
03028,20040125,49,19,  34 ,   0, 24, 29, 31,  0,-,-,-,-, 0.00,25.03,31.93,  9.0,34,11.9, 33,3, 29,2
03028,20040126,29,4,  17*,   0,  7, 15, 48,  0,-,-,-,-, 0.01,25.43,30.00, 14.2,31,16.0, 37,31, 31,32
03028,20040127,42,5,  24 ,   0,  7, 19, 41,  0,-,-,-,-, 0.00,25.53,30.13,  7.6,23, 8.3, 16,24, 15,24
03028,20040128,47,14,  31 ,   0, 16, 24, 34,  0,-,-,-,-, 0.00,25.43,29.94,  2.0,21, 8.0, 16,29, 16,28
03028,20040129,49,21,  35 ,   0, 19, 28, 30,  0,-,-,-,-, 0.00,25.43,29.92,  4.3,33,12.1, 35,1, 28,1
03028,20040130,60,26,  43 ,   0, 19, 33, 22,  0,-,-,-,-, 0.00,25.30,29.99,  5.1,22, 9.0, 24,21, 21,21
03028,20040131,40,24,  32 ,   0, 21, 27, 33,  0,-,-,-,-, 0.00,25.14,30.30,  6.8,35, 8.8, 21,34, 16,34
03029,20040101,40,35,  38 ,   0,-,-, 27,  0,-,M  ,-,M   , 0.00,-,-,-,-,M   , 23,22, 18,22
03029,20040102,47,36,  42*,   0, 31, 35, 23,  0,-,-,-,-, 0.00,23.35,29.90, 16.6,22,16.7, 31,22, 26,23
03029,20040103,37,20,  29 ,   0, 26, 30, 36,  0,SN FG FZFG ,-,-,-, 0.15,23.20,29.76, 12.4,24,14.6, 30,25, 25,24
03029,20040104,33,8,  21 ,   0,  9, 16, 44,  0,-,-,-,-, 0.00,23.37,30.10,  1.5,29, 3.5, 17,25, 14,27
03029,20040105,30,3,  17 ,   0,  5, 13, 48,  0,-,-,-,-, 0.00,23.55,30.35,  2.2,11, 3.2, 15,10, 12,9
03029,20040106,40,4,  22 ,   0,  8, 17, 43,  0,-,-,-,-, 0.00,23.55,30.33,  0.2,21, 1.3, 10,12,  9,13
03029,20040107,45,17,  31 ,   0, 24, 28, 34,  0,-,-,-,-,  T  ,23.50,30.18,  2.5,25, 3.4, 20,23, 15,24
03029,20040108,49,17,  33 ,   0, 22, 27, 32,  0,FG HZ ,-,-,-, 0.00,23.63,30.34,  0.2,14, 1.4, 13,12, 10,11
03029,20040109,51,16,  34 ,   0, 20, 27, 31,  0,-,-,-,-, 0.00,23.69,30.43,  1.1,15, 2.8, 16,11, 14,11
03029,20040110,53,16,  35 ,   0, 20, 26, 30,  0,-,-,-,-, 0.00,23.65,30.33,  0.8,9, 1.8, 14,9, 12,9
03029,20040111,50,18,  34 ,   0, 21, 27, 31,  0,-,-,-,-, 0.00,23.53,30.21,  0.4,20,  .8,  9,22,  7,13
03029,20040112,51,22,  37 ,   0, 23, 29, 28,  0,-,-,-,-, 0.00,23.61,30.28,  0.1,11, 1.2, 12,29,  9,29
03029,20040113,48,17,  33 ,   0, 22, 27, 32,  0,-,-,-,-, 0.00,23.66,30.38,  0.5,15, 2.1, 10,10,  9,10
03029,20040114,43,19,  31 ,   0, 21, 26, 34,  0,HZ ,-,-,-, 0.00,23.55,30.22,  0.6,10, 1.8, 14,7, 10,7
03029,20040115,37,31,  34 ,   0, 30, 32, 31,  0,SN FG+ FG HZ ,-,-,-, 0.22,23.35,29.95,  0.3,6, 1.3, 10,9,  8,7
03029,20040116,38,28,  33 ,   0, 28, 31, 32,  0,FG+ FG HZ ,-,-,-, 0.00,23.27,29.85,  1.6,27, 3.5, 14,30, 12,29
03029,20040117,44,25,  35 ,   0, 27, 30, 30,  0,FG HZ ,-,-,-, 0.00,23.36,29.98,  1.8,6, 3.5, 13,8, 10,11
03029,20040118,45,20,  33 ,   0, 23, 28, 32,  0,HZ ,-,-,-, 0.00,23.44,30.11,  0.5,26, 2.0, 14,26, 10,27
03029,20040119,44,18,  31 ,   0, 24, 27, 34,  0,SN FG HZ ,-,-,-,  T  ,23.36,30.03,  1.1,31, 2.1, 20,28, 17,28
03029,20040120,34,24,  29 ,   0, 27, 29, 36,  0,SN FZFG ,-,-,-, 0.15,23.32,29.92,  1.0,26, 1.6, 10,25,  9,26
03029,20040121,36,21,  29 ,   0, 24, 27, 36,  0,SN FG ,-,-,-,  T  ,23.48,30.17,  2.4,7, 3.6, 16,9, 13,8
03029,20040122,41,15,  28 ,   0, 17, 23, 37,  0,-,-,-,-, 0.00,23.58,30.30,  3.0,8, 3.7, 16,8, 13,7
03029,20040123,49,16,  33 ,   0, 18, 25, 32,  0,-,-,-,-, 0.00,23.51,30.19,  0.8,10, 2.9, 14,11, 13,11
03029,20040124,44,19,  32 ,   0, 22, 27, 33,  0,SN FG ,-,-,-,  T  ,23.24,29.82,  5.4,26, 6.3, 22,24, 17,25
03029,20040125,33,13,  23 ,   0, 21, 25, 42,  0,SN FG+ FG FZFG HZ ,-,-,-, 0.06,23.13,29.72,  9.8,28,12.0, 36,27, 30,28
03029,20040126,27,-8,  10*,   0, -1,  8, 55,  0,-,-,-,-,  T  ,23.40,30.20,  1.6,25, 2.8, 16,28, 13,28
03029,20040127,39,1,  20 ,   0,  7, 15, 45,  0,-,-,-,-, 0.00,23.48,30.28,  1.8,18, 2.7, 13,19, 10,16
03029,20040128,45,12,  29 ,   0, 15, 22, 36,  0,-,-,-,-, 0.00,23.40,30.10,  0.9,14, 2.6, 14,9,  9,10
03029,20040129,46,17,  32 ,   0, 19, 26, 33,  0,-,-,-,-, 0.00,23.41,30.06,  3.2,36, 4.2, 20,2, 16,2
03029,20040130,49,19,  34 ,   0, 21, 28, 31,  0,HZ ,-,-,-, 0.00,23.35,29.98,  3.2,23, 4.5, 22,24, 18,24
03029,20040131,37,24,  31 ,   0, 23, 28, 34,  0,SN FG+ FG ,-,-,-, 0.01,23.11,29.65,  6.1,24, 9.4, 29,23, 23,22
03030,20040101,67,39,  53 ,  21, 22, 39, 12,  0,-,M  ,-,M   , 0.00,26.63,29.86, 11.2,22,11.8, 26,20, 23,21
03030,20040102,71,44,  58*,  26, 28, 43,  7,  0,-,M  ,-,M   , 0.00,26.50,29.67, 15.4,23,16.4, 40,21, 35,21
03030,20040103,44,21,  33 ,   2, 17, 27, 32,  0,-,M  ,-,M   , 0.00,26.54,29.79,  7.3,1, 9.3, 21,3, 17,3
03030,20040104,35,11,  23 ,  -8, 14, 21, 42,  0,-,M  ,-,M   , 0.00,26.76,30.08,  8.6,35, 9.5, 29,33, 24,35
03030,20040105,25,1,  13*, -18,  6, 11, 52,  0,SN FG HZ ,M  ,-,M   ,  T  ,27.05,30.46,  5.3,2, 7.0, 30,4, 26,4
03030,20040106,32,-2,  15 , -16,  2, 13, 50,  0,-,M  ,-,M   , 0.00,27.15,30.57,  7.1,19, 7.8, 22,17, 18,18
03030,20040107,53,19,  36 ,   5, 12, 27, 29,  0,-,M  ,-,M   , 0.00,26.74,30.05, 14.2,20,15.2, 33,21, 30,21
03030,20040108,64,27,  46 ,  15, 17, 32, 19,  0,-,M  ,-,M   , 0.00,26.83,30.11,  7.8,34, 9.8, 26,1, 21,35
03030,20040109,62,21,  42 ,  11, 19, 32, 23,  0,-,M  ,-,M   , 0.00,27.03,30.35,  3.6,30, 6.1, 17,1, 14,35
03030,20040110,65,22,  44 ,  13, 21, 34, 21,  0,-,M  ,-,M   , 0.00,26.99,30.26,  9.1,21,10.2, 31,20, 25,21
03030,20040111,67,33,  50 ,  19, 19, 36, 15,  0,-,M  ,-,M   , 0.00,26.81,30.05,  3.6,25, 7.4, 22,21, 18,22
03030,20040112,51,30,  41 ,   9, 26, 34, 24,  0,-,M  ,-,M   , 0.00,26.93,30.21,  4.1,1, 5.8, 16,4, 14,4
03030,20040113,58,29,  44 ,  12, 25, 34, 21,  0,-,M  ,-,M   , 0.00,26.98,30.28,  2.0,27, 5.3, 13,3, 10,35
03030,20040114,61,28,  45 ,  13, 21, 35, 20,  0,-,M  ,-,M   , 0.00,26.90,30.16,  2.6,31, 6.6, 18,31, 15,32
03030,20040115,63,28,  46 ,  14, 29, 38, 19,  0,-,M  ,-,M   , 0.00,26.72,29.97,  9.8,19,10.1, 24,20, 21,20
03030,20040116,61,43,  52 ,  20, 35, 43, 13,  0,-,M  ,-,M   , 0.00,26.49,29.69,  3.0,24,10.2, 22,35, 18,35
03030,20040117,48,39,  44 ,  12, 29, 37, 21,  0,-,M  ,-,M   , 0.00,26.62,29.85, 19.7,36,19.8, 38,35, 30,35
03030,20040118,43,20,  32 ,   0, 25, 30, 33,  0,-,M  ,-,M   , 0.00,26.82,30.12,  4.8,1, 6.5, 29,2, 25,3
03030,20040119,39,21,  30 ,  -2, 26, 29, 35,  0,FG ,M  ,-,M   , 0.00,26.75,30.06,  5.6,13, 6.2, 20,15, 16,15
03030,20040120,42,30,  36 ,   4, 24, 31, 29,  0,SN FG ,M  ,-,M   ,  T  ,26.78,30.08,  3.3,11, 5.6, 12,20, 10,20
03030,20040121,50,22,  36 ,   4, 24, 31, 29,  0,FG ,M  ,-,M   ,  T  ,26.90,30.21,  5.0,23, 6.5, 17,24, 15,24
03030,20040122,49,22,  36 ,   4, 21, 29, 29,  0,-,M  ,-,M   , 0.00,26.96,30.28,  1.9,28, 7.5, 17,33, 14,19
03030,20040123,69,24,  47 ,  15, 16, 32, 18,  0,-,M  ,-,M   , 0.00,26.71,29.97,  7.0,22, 8.4, 25,21, 21,23
03030,20040124,45,23,  34 ,   2, 22, 31, 31,  0,FG+ FG ,M  ,-,M   , 0.00,26.41,30.14,  3.2,34, 6.5, 16,6, 13,7
03030,20040125,45,32,  39 ,   7, 34, 37, 26,  0,FG+ FG ,M  ,-,M   , 0.00,26.26,32.05,  7.1,35, 9.3, 26,3, 22,2
03030,20040126,35,14,  25 ,  -8, 14, 21, 40,  0,SN FG HZ ,M  ,-,M   ,  T  ,26.68,29.99, 14.1,34,16.0, 32,32, 26,34
03030,20040127,45,8,  27 ,  -6, 11, 21, 38,  0,-,M  ,-,M   , 0.00,26.83,30.17,  6.9,21, 7.9, 25,20, 22,21
03030,20040128,50,14,  32 ,  -1, 16, 25, 33,  0,-,M  ,-,M   , 0.00,26.71,30.01,  2.1,10, 6.5, 22,7, 18,6
03031,20040101,69,47,  58 ,M   , 28, 43,  7,  0,-,M  ,-,M   , 0.00,27.00,30.05,  8.0,18, 9.4, 23,14, 20,15
03031,20040102,74,38,  56 ,M   , 17, 41,  9,  0,HZ ,M  ,-,M   , 0.00,26.89,29.94,  6.2,21, 7.4, 29,23, 24,24
03031,20040103,78,41,  60*,M   , 44, 51,  5,  0,FG+ FG HZ ,M  ,-,M   , 0.00,26.75,29.76,  6.0,20, 7.6, 25,24, 21,24
03031,20040104,60,38,  49 ,M   , 28, 41, 16,  0,FG ,M  ,-,M   , 0.00,26.86,29.91,  5.8,1,10.9, 28,7, 23,7
03031,20040105,44,24,  34 ,M   , 16, 27, 31,  0,-,M  ,-,M   , 0.00,27.14,30.28,  8.4,6, 9.5, 18,8, 16,4
03031,20040106,29,18,  24 ,M   , 10, 21, 41,  0,-,M  ,-,M   , 0.00,27.31,30.51, 10.9,8,11.4, 21,7, 18,7
03031,20040107,50,25,  38 ,M   , 17, 29, 27,  0,-,M  ,-,M   , 0.00,27.13,30.28, 10.0,16,11.2, 21,16, 17,17
03031,20040108,68,30,  49 ,   0, 26, 38, 16,  0,-,-,-,-, 0.00,27.04,30.14,  4.1,33, 9.7, 26,31, 23,32
03031,20040109,61,29,  45 ,   0, 19, 34, 20,  0,-,-,-,-, 0.00,27.22,30.34,  3.0,14, 6.2, 15,15, 13,17
03031,20040110,62,30,  46 ,   0, 21, 36, 19,  0,-,-,-,-, 0.00,27.25,30.35,  6.4,16, 7.0, 17,16, 15,16
03031,20040111,62,33,  48 ,   0, 28, 40, 17,  0,-,-,-,-, 0.00,27.08,30.19, 11.3,17,11.6, 22,16, 18,16
03031,20040112,65,43,  54 ,   0, 40, 46, 11,  0,-,-,-,-,  T  ,27.10,30.17,  5.5,19, 6.3, 16,19, 13,19
03031,20040113,66,37,  52 ,   0, 36, 44, 13,  0,-,-,-,-, 0.00,27.13,30.23,  2.2,33, 4.7, 13,35, 12,36
03031,20040114,63,38,  51 ,   0, 31, 42, 14,  0,RA FG ,-,-,-, 0.09,27.06,30.14,  0.5,32, 4.0, 14,15, 10,17
03031,20040115,56,50,  53 ,   0, 53, 53, 12,  0,RA FG ,-,-,-, 0.31,26.90,29.95,  4.6,9, 6.0, 15,9, 14,7
03031,20040116,58,53,  56 ,   0, 52, 54,  9,  0,TS TSRA RA FG HZ VCTS ,-,-,-, 0.51,26.68,29.71,  4.7,22, 6.3, 15,26, 12,23
03031,20040117,53,38,  46 ,   0, 30, 38, 19,  0,-,M  ,-,M   , 0.08,26.72,29.78, 15.2,33,16.4, 33,35, 28,34
03031,20040118,48,34,  41 ,   0, 30, 37, 24,  0,-,M  ,-,M   , 0.01,26.97,30.08, 10.8,35,12.3, 38,34, 31,35
03031,20040119,M,M,   0*,   0,-,-,  0,  0,-,-,-,-, 0.00,26.96,-,  7.6,16, 8.3, 22,17, 16,18
03031,20040120,60,39,  50 ,   0,-,-, 15,  0,FG ,M  ,-,M   , 0.00,26.90,-,  3.2,17,M   , 18,2, 16,2
03031,20040121,46,34,  40 ,   0,-,-, 25,  0,FG HZ ,M  ,-,M   , 0.00,27.11,-,  5.8,3, 7.3, 22,2, 20,2
03031,20040122,53,35,  44 ,   0, 39, 42, 21,  0,FG HZ ,-,-,-, 0.00,27.13,30.26,  1.0,35, 1.5,  9,33,  8,34
03031,20040123,53,47,  50 ,   0, 44, 47, 15,  0,FG HZ ,-,-,-,  T  ,27.04,30.13,  5.4,20, 5.6, 18,19, 15,20
03031,20040124,60,43,  52 ,   0, 43, 47, 13,  0,FG ,-,-,-, 0.00,26.70,29.73,  8.5,22, 9.5, 25,25, 20,24
03031,20040125,61,47,  54 ,   0, 29, 42, 11,  0,HZ ,-,-,-, 0.00,26.60,29.63, 21.3,25,21.4, 40,27, 32,25
03031,20040126,50,32,  41 ,   0, 16, 32, 24,  0,HZ ,-,-,-, 0.00,26.92,29.99, 12.8,31,16.7, 49,32, 41,32
03031,20040127,54,27,  41 ,   0, 14, 31, 24,  0,-,-,-,-, 0.00,27.08,30.19,  4.4,20, 6.1, 16,20, 14,20
03031,20040128,58,36,  47 ,   0, 26, 37, 18,  0,-,-,-,-, 0.00,26.96,30.06, 12.2,18,12.4, 26,17, 22,17
03031,20040129,62,39,  51 ,   0, 30, 40, 14,  0,FG HZ ,-,-,-, 0.00,26.84,29.90,  3.7,21, 8.5, 26,4, 21,4
03031,20040130,60,26,  43 ,   0, 24, 35, 22,  0,-,M  ,-,M   , 0.00,26.88,29.96,  0.6,20, 7.5, 18,18, 16,2
03031,20040131,69,39,  54 ,   0, 27, 42, 11,  0,-,-,-,-, 0.00,26.65,29.65, 10.8,21,12.3, 28,25, 23,25
03032,20040101,62,44,  53 ,   0, 45, 48, 12,  0,-,-,-,-, 0.00,27.67,30.10,  3.8,2, 5.1, 13,32, 10,31
03032,20040102,74,42,  58 ,   0, 45, 50,  7,  0,-,-,-,-, 0.00,27.56,29.98,  0.3,6, 4.7, 14,14, 13,14
03032,20040103,68,50,  59 ,   0, 54, 56,  6,  0,-,-,-,-, 0.00,27.41,29.80,  3.9,5, 6.4, 16,10, 13,11
03032,20040104,65,43,  54 ,   0, 39, 49, 11,  0,-,-,-,-, 0.00,27.48,29.88,  7.0,4, 8.6, 24,5, 21,6
03032,20040105,53,34,  44 ,   0, 20, 34, 21,  0,-,-,-,-, 0.00,27.76,30.22,  9.5,3, 9.8, 21,4, 16,4
03032,20040106,40,31,  36*,   0, 16, 28, 29,  0,-,-,-,-, 0.00,27.97,30.46,  8.7,5, 9.8, 18,6, 16,4
03032,20040107,44,29,  37 ,   0, 22, 31, 28,  0,-,-,-,-, 0.00,27.86,30.34,  4.5,12, 7.1, 15,15, 13,15
03032,20040108,77,28,  53 ,   0, 30, 42, 12,  0,-,-,-,-, 0.00,27.69,30.14,  3.9,30, 8.5, 24,25, 21,24
03032,20040109,64,42,  53 ,M   , 21, 40, 12,  0,-,M  ,-,M   , 0.00,27.87,30.31,  3.7,5, 7.3, 17,12, 14,11
03032,20040110,62,37,  50 ,M   , 25, 38, 15,  0,-,M  ,-,M   , 0.00,27.87,30.34,  6.9,8, 9.2, 21,14, 17,12
03032,20040111,61,38,  50 ,M   , 31, 41, 15,  0,-,M  ,-,M   , 0.00,27.77,30.23,  6.0,8, 8.0, 18,11, 15,11
03032,20040112,64,42,  53 ,M   , 40, 46, 12,  0,-,M  ,-,M   , 0.00,27.76,30.21,  3.5,8, 5.5, 13,14, 12,12
03032,20040113,73,43,  58 ,M   , 42, 49,  7,  0,-,M  ,-,M   , 0.00,27.79,30.22,  2.5,8, 5.3, 14,12, 13,11
03032,20040115,64,53,  59 ,M   ,-,-,  6,  0,-,M  ,-,M   , 0.02,-,-,-,-, 5.9, 16,12, 14,11
03032,20040116,65,52,  59*,M   , 55, 57,  6,  0,-,M  ,-,M   , 0.00,27.33,29.70,  1.8,20, 8.1, 15,25, 13,26
03032,20040117,59,47,  53 ,M   , 41, 46, 12,  0,-,M  ,-,M   , 0.00,27.38,29.78, 14.1,31,15.2, 47,33, 37,33
03032,20040118,56,36,  46 ,M   , 35, 42, 19,  0,-,M  ,-,M   , 0.00,27.62,30.05, 12.1,34,13.2, 39,34, 31,33
03032,20040119,58,32,  45 ,M   , 34, 39, 20,  0,-,M  ,-,M   , 0.00,27.66,30.09,  1.9,13, 4.5, 15,12, 13,13
03032,20040120,54,35,  45 ,   0, 33, 39, 20,  0,-,-,-,-, 0.00,27.55,30.00,  5.8,5, 8.3, 15,11, 13,12
03032,20040121,50,39,  45 ,   0, 37, 41, 20,  0,-,-,-,-, 0.00,27.73,30.19,  9.4,2, 9.7, 18,35, 15,3
03032,20040122,49,45,  47 ,   0, 44, 46, 18,  0,-,-,-,-, 0.03,27.80,30.24,  5.7,4, 6.5, 16,1, 14,1
03032,20040123,51,47,  49 ,   0, 47, 48, 16,  0,-,-,-,-, 0.02,27.72,30.15,  3.8,14, 4.9, 10,13,  9,12
03032,20040124,63,47,  55 ,   0, 46, 49, 10,  0,-,-,-,-, 0.14,27.37,29.80,  5.6,23, 8.4, 29,26, 23,27
03032,20040125,65,47,  56 ,   0, 32, 44,  9,  0,-,-,-,-, 0.00,27.32,29.71, 16.1,26,16.8, 41,25, 35,25
03032,20040126,56,32,  44 ,   0, 24, 37, 21,  0,-,-,-,-, 0.00,27.58,30.00, 10.6,32,13.1, 39,33, 30,34
03032,20040127,57,27,  42 ,   0, 23, 34, 23,  0,-,-,-,-, 0.00,27.76,30.22,  2.4,7, 6.0, 15,10, 13,12
03032,20040128,56,31,  44 ,   0, 32, 38, 21,  0,-,-,-,-, 0.00,27.66,30.13,  7.8,9,10.0, 23,11, 20,11
03032,20040129,67,42,  55 ,   0, 40, 45, 10,  0,-,-,-,-, 0.03,27.48,29.92,  1.7,36, 5.5, 35,34, 26,33
03032,20040130,62,37,  50 ,   0, 33, 42, 15,  0,-,-,-,-, 0.00,27.52,29.94,  2.5,3, 7.1, 16,3, 15,3
03032,20040131,62,39,  51 ,   0, 42, 45, 14,  0,-,-,-,-, 0.00,27.35,29.75,  5.2,11, 7.4, 18,15, 16,13
03102,20040101,61,38,  50 ,  -6, 32, 42, 15,  0,HZ ,M  ,-,M   , 0.00,29.11,30.14,  0.9,27, 3.2, 14,27, 12,27
03102,20040102,51,43,  47 ,  -9, 41, 45, 18,  0,RA FG+ FG HZ ,M  ,-,M   , 0.08,29.06,30.08,  0.7,6, 4.0, 15,2, 12,3
03102,20040103,57,42,  50 ,  -6, 34, 43, 15,  0,FG ,M  ,-,M   , 0.00,29.04,30.07,  1.6,8, 7.0, 26,5, 21,4
03102,20040104,59,35,  47*,  -9, 19, 38, 18,  0,-,M  ,-,M   , 0.00,29.15,30.18,  1.5,5, 5.5, 29,8, 23,7
03102,20040105,65,37,  51 ,  -5, 22, 39, 14,  0,-,M  ,-,M   , 0.00,29.13,30.16,  1.5,36, 3.9, 17,9, 14,9
03102,20040106,64,37,  51 ,  -5, 26, 41, 14,  0,-,M  ,-,M   , 0.00,29.04,30.06,  0.7,33, 2.2,  9,2,  8,4
03102,20040107,69,44,  57 ,   1, 30, 44,  8,  0,-,M  ,-,M   , 0.00,29.11,30.10,  0.8,28, 2.6, 14,27, 12,27
03102,20040108,79,41,  60 ,   0, 37, 47,  5,  0,HZ ,-,-,-, 0.00,29.14,30.15,  0.7,36, 4.0, 16,25, 13,26
03102,20040109,73,45,  59 ,   0, 41, 50,  6,  0,FG HZ ,-,-,-, 0.00,29.15,30.16,  0.7,2, 3.1, 12,25, 10,25
03102,20040110,78,41,  60 ,   0, 37, 48,  5,  0,-,-,-,-, 0.00,29.05,30.03,  1.1,1, 3.0,  8,3,  8,3
03102,20040111,78,42,  60 ,   0, 38, 48,  5,  0,HZ ,-,-,-, 0.00,28.99,29.98,  1.4,27, 3.4, 12,24, 10,23
03102,20040112,74,44,  59 ,   0, 42, 49,  6,  0,HZ ,-,-,-, 0.00,29.13,30.13,  1.3,26, 3.1, 12,29, 10,28
03102,20040113,81,44,  63 ,   0, 38, 50,  2,  0,HZ ,-,-,-, 0.00,29.15,30.15,  0.8,6, 2.9,  9,30,  8,30
03102,20040114,79,46,  63*,   0, 37, 50,  2,  0,-,-,-,-, 0.00,28.97,29.97,  1.8,31, 4.8, 15,29, 12,30
03102,20040115,73,45,  59 ,   0, 38, 48,  6,  0,HZ ,-,-,-, 0.00,28.88,29.87,  2.1,26, 4.1, 15,27, 13,23
03102,20040116,65,42,  54 ,   0, 44, 48, 11,  0,FG+ FG HZ ,M  ,-,M   , 0.00,28.93,29.92,  3.1,24, 3.9, 16,27, 14,26
03102,20040117,68,47,  58 ,   0, 48, 51,  7,  0,FG HZ ,-,-,-, 0.00,29.01,30.00,  3.8,26, 4.7, 15,26, 13,29
03102,20040118,63,41,  52 ,   0, 47, 50, 13,  0,FG HZ ,-,-,-,  T  ,29.09,30.10,  2.0,26, 3.1, 14,27, 12,26
03102,20040119,66,47,  57 ,   0, 49, 52,  8,  0,FG HZ ,-,-,-, 0.00,29.04,30.03,  2.4,25, 3.5, 14,24, 12,23
03102,20040120,57,44,  51 ,   0, 47, 49, 14,  0,DZ FG HZ ,-,-,-,  T  ,29.00,30.01,  0.5,6, 1.9, 13,2,  8,1
03102,20040121,67,43,  55 ,   0, 29, 46, 10,  0,FG HZ ,-,-,-,  T  ,29.09,30.11, 10.6,6,13.2, 33,4, 28,4
03102,20040122,71,48,  60 ,   0, 18, 45,  5,  0,HZ ,-,-,-, 0.00,29.14,30.13, 19.2,5,19.5, 47,5, 38,5
03102,20040123,71,45,  58 ,   0, 30, 46,  7,  0,-,-,-,-, 0.00,29.06,30.07,  3.6,26, 6.2, 31,3, 24,3
03102,20040124,65,39,  52 ,   0, 42, 46, 13,  0,-,-,-,-, 0.00,29.00,30.00,  3.8,25, 4.9, 18,25, 15,24
03102,20040125,62,48,  55 ,   0, 45, 49, 10,  0,FG HZ ,-,-,-, 0.00,29.00,30.00,  2.0,25, 3.2, 16,24, 14,24
